27177144,iansephton,266,211,1776,177,6,0,0,"Twitter for iPhone"
27178779,sami59,51,94,3912,18,3,0,0,"Twitter for Android"
27183665,BKaminsky,362,431,4247,520,3,0,0,web
27186363,pdm1010,119,319,2851,147,0,0,0,TweetDeck
27194114,k3tk1,102,139,217,3,0,0,0,"Twitter for iPad"
27209423,sasa_s,677,202,894,59,22,0,0,web
27216496,StacyZapar,16710,8784,11649,1884,1878,0,3,HootSuite
27228561,Jupilerman,474,630,9299,218,7,0,0,"Tweetbot for iOS"
27245687,palmafutures,530,98,5420,40,17,0,0,web
27251092,Simon_Steiner,644,456,5597,0,133,0,0,"Twitter for iPhone"
27252321,Forever_CASH,126,94,4834,27,0,0,0,"Twitter for iPhone"
27268775,AishaRasul,319,561,683,12,10,0,0,web
27290844,BriWarner,54,289,128,34,1,0,0,web
27312262,HuntingBigfoot,259,259,11355,13,3,0,0,web
27313635,erikwill,5789,6244,40150,76806,144,0,0,"Twitter for Android"
27328098,Coyote1492,16,197,27,9,0,0,0,"Twitter for Android"
27331112,sain787,64,422,789,15,0,0,0,TweetDeck
27334792,cmr333,52,139,1117,5,0,0,1,"Twitter for Android"
27343416,MichaelGugg,159,241,425,0,3,0,0,"Twitter for iPad"
27382111,knowthymoney,378,99,2268,23,0,0,0,"Twitter for Android"
27403596,morrisperry,46,189,1450,3,0,0,0,web
27421681,bdpatoday,1132,1998,19855,4879,37,0,0,"Twitter for iPhone"
27466578,SJM804,447,451,37453,1797,3,0,0,web
27468554,jmccormack10,148,362,6066,94,6,0,0,"Twitter for iPad"
27473764,VincePagano,414,253,3289,49,15,4,0,web
27475146,jaysung,199,72,4570,59,2,0,0,"Twitter for iPhone"
27475681,LukeMonson,173,150,6120,99,1,0,0,"Tweetbot for iOS"
27492652,sfrancisatx,1123,265,15196,601,87,0,1,Flipboard
27493594,OneFiftyOne,510,766,241472,1164,37,4,1,TweetDeck
27527187,spicolliNY,237,481,1551,459,1,0,0,web
27541277,JDH_1,95,96,2015,7,2,3,1,web
27549343,RetailProphet,7955,261,10902,36,448,3,0,"Twitter for iPhone"
27557196,mattlangan,383,211,7149,394,10,0,0,web
27583688,agendabursatil,414,31,3328,68,18,0,1,"StockTwits Web"
27585679,gerrypizza,2390,389,9465,33,71,1,0,"Twitter for iPad"
27603358,josepheeney,141,161,12125,184,1,0,0,Echofon
27619213,HansSpee,3492,422,571,317,0,0,0,"Twitter for iPhone"
27637655,jobilli85,68,145,724,18,1,0,0,"Twitter for iPhone"
27637730,bernadettebaum,4889,552,11166,400,144,0,0,"Tweet Button"
27652281,mattdibben,171,163,1595,1,3,0,0,"Twitter for iPhone"
27652667,buckandrews,1156,1195,1001,20,10,0,0,iOS
27656375,Steve_yerp,1470,2003,19380,782,53,0,0,"Twitter for iPhone"
27675425,robertpopovic,420,1995,1440,48,8,0,0,Echofon
27686619,MsCocky_ATL,20,168,146,170,0,0,0,"Mobile Web (M2)"
27692923,ArneZsng,42,171,234,2,1,0,1,"feedly on iOS"
27696309,darygarza,249,457,2590,94,5,0,0,"Twitter for iPhone"
27697529,thetradingwife,1126,171,8061,17,46,0,0,web
27710933,DaveDoop,104,154,15279,3,12,0,0,"Twitter for iPhone"
27713382,FierceIPTV,1240,59,790,0,81,0,0,TweetDeck
27720152,JSchaeffler,834,744,1331,241,44,0,0,web
27729308,kbutler127,44,234,1042,12,0,0,0,web
27749401,PMGingrich,200,606,5102,15,14,0,0,web
27763433,incakolanews,2384,371,18704,34,45,1,0,TweetDeck
27771765,Shazam91z,101,70,2511,157,0,0,0,web
27774334,justinsuddeth,39,336,291,70,1,0,0,"Twitter for iPhone"
27792023,NGraham85,139,194,3679,2,1,0,0,"Tweetbot for iOS"
27809806,bgallo,13284,411,2176,5,9,0,0,web
27810354,rjwile,912,2000,15519,45,62,1,0,"Twitter for Mac"
27814311,brianroberts44,189,415,5594,5,7,0,0,"Twitter for iPhone"
27827545,zissimos,1112,500,4490,299,30,0,0,Flipboard
27835579,mrjeremywong,212,361,3756,4,4,0,0,"Twitter for iPhone"
27849580,gjgeiger,57,7,1739,0,1,0,0,"Tweet Button"
27869720,KarineFe,135,190,1743,5,11,0,0,"Twitter for Android"
27872010,BanaBMarji,435,454,5083,5455,5,0,0,"Twitter for iPad"
27881968,JThoma065,66,201,308,554,1,0,0,"Twitter for Android"
27911458,ATL_MUSIC_MAN,1295,1990,1355,6,13,0,0,web
27922928,HCPG,9595,70,36586,21,442,7,1,"StockTwits Web"
27924593,byandreachang,2427,377,2618,0,121,4,0,"Twitter for iPhone"
27928227,ITMPI,3061,3363,9115,9,127,0,0,"Twitter for iPhone"
27954329,TheKeithPrice,751,743,6485,7,22,0,0,web
27956253,jkjohnson72,48,50,56,0,0,0,0,web
27956902,ChartsBuzz,69,60,277,2,3,9,0,web
27970999,TDSYNAN,49,142,73,2,1,0,0,"Twitter for iPad"
27972848,khq_PMproducer,507,1094,4390,9,26,0,0,"Twitter for Android"
27990259,danshep55,3342,26,32626,10,90,3,2,"StockTwits Web"
27995602,jkmounts,132,295,1044,149,0,0,0,web
28003745,kolyasapphire,285,144,1580,18,1,0,0,Twitterrific
28007217,PerfectlyHedged,1704,1015,2728,7,28,0,0,"Tweet Button"
28014568,robsongimenes,357,790,4350,44,0,0,0,"Twitter for Android"
28021299,Tony_Be,275,615,31343,378,7,0,0,Echofon
28029312,ffodivadd,39578,94,215,11,0,0,0,Flipboard
28060399,saadsaud,231,367,11640,28,8,0,0,"Twitter for iPhone"
28071548,tyrgr,6027,19,56467,67,26,0,0,Flipboard
28083017,luisjovel,102,202,4007,36,1,0,0,"Twitter for iPhone"
28117522,velorg,105,279,6314,688,3,1,0,web
28122565,AlinaKatchi,164,357,1371,14,2,0,0,"Twitter for iPhone"
28124580,mapsr80,6,39,21,0,0,0,0,"Twitter for Android"
28131506,trishrc,1092,2001,4361,5,19,0,0,web
28135095,GeorgeVT,155,460,4113,465,3,0,2,"StockTwits Web"
28138719,kylelenk,225,153,6107,2,9,0,0,"StockTwits Web"
28140384,samuelsmitho,40,82,459,102,1,0,0,web
28140960,spreadthetrend,210,72,2096,0,5,0,0,web
28152976,ngishere,1060,110,8372,1805,23,0,0,HootSuite
28166585,Mz_ConcreteRose,389,408,90762,55,7,0,0,"Tweetbot for iOS"
28175948,xel_arjona,317,588,5502,172,10,0,1,"StockTwits Web"
28188270,kingrichard24k,29,65,1949,6,0,3,0,web
28195764,WSJpolitics,24762,134,10592,2,1282,1,3,TweetDeck
28197443,nickdemartino,2179,1844,14326,754,172,0,0,"Tweet Button"
28206336,CourtneyDonohoe,1270,276,1102,2,48,1,1,"Tweet Button"
28215459,urban_socialite,370,626,47249,100,8,0,0,"Twitter for iPhone"
28219187,TheBrownHound,99,501,2638,34,2,0,0,"Twitter for iPhone"
28233045,mekuf,49,104,48,3,0,0,0,"Twitter for iPhone"
28234492,VeganCapitalist,8144,2305,4518,32,386,0,0,"Tweet Button"
28240696,seantcallahan,11816,15,4985,38,105,2,2,"Twitter for iPhone"
28249246,tspinar,204,499,999,128,0,0,0,web
28249927,MrHugo27,1413,997,157398,129,19,0,0,web
28264121,KarSun01,250,98,10912,48,10,6,1,"StockTwits Web"
28286822,edgytimes,768,1981,5541,326,9,0,0,web
28310992,ukdaytrader,489,25,2422,3,19,0,0,"Twitter for iPhone"
28311242,NedFL,67,207,5786,23,2,0,0,TweetDeck
28315299,xTraderx,1718,114,2978,137,57,0,1,"Twitter for Android"
28319725,dfindles,474,227,2961,9,20,2,4,web
28320231,MarkBoone17,30,52,199,0,0,0,0,"StockTwits Web"
28332784,betz2199,30,168,44,17,0,0,0,"Tweet Button"
28334943,YahooFinanceFR,7212,816,15998,7,216,0,3,TweetDeck
28348504,mkheraj,187,140,6234,17,3,0,0,"Twitter for Android"
28353766,lcdnews,3573,391,26837,17,148,0,3,TweetDeck
28370881,SchloegelBagel,68,100,1536,34,2,0,0,"Twitter for iPhone"
28372030,MatthewMcCall,1777,252,2616,1,72,0,0,"Tweet Button"
28381383,TeddyElectron,461,615,7773,3,11,0,0,"Twitter for Android"
28386584,meganrosedickey,931,732,2134,10,52,100,1,"Business Insider"
28392595,juanst,889,66,3437,24,66,0,0,web
28402887,CapitalObserver,1831,241,4843,13,68,11,2,TweetDeck
28404025,EricaMC5,580,221,12402,4,8,0,0,web
28429746,iolorenzo,18,58,204,61,0,0,0,"Twitter for iPhone"
28431870,realistwuzhere,534,405,63435,198,23,0,0,"PlayStation®Vita"
28436760,Amgen,14100,0,702,0,630,0,1,HootSuite
28445389,terranovajoe,27160,62,19155,7,840,27,42,"Mobile Web (M2)"
28466765,Anneke_Scott,106,111,1128,429,2,0,0,"Twitter for iPhone"
28497123,abigailpaul,41,87,1016,251,0,0,0,web
28502345,luisveras,1078,494,2590,2,17,0,0,web
28515424,tmescall,227,420,286,1,5,0,0,web
28518780,DebugStr,18,36,171,70,0,0,0,"Twitterrific for Mac"
28522513,tjtaylr,539,199,16434,78,11,0,0,web
28533856,Andro720911,35,23,164,2,0,0,0,"Twitter for Android"
28542394,mikebreitenbach,382,2000,509,4,4,0,0,TweetDeck
28560812,sandbergadvisor,32,376,1439,14,0,0,0,web
28569307,Mark_SWAGG,1469,859,19265,173,4,2,5,web
28571999,bespokeinvest,21850,219,8736,6,930,2,43,web
28576910,bsilent,96,32,749,10,1,0,0,"Safari on iOS"
28588306,toddsalamone,545,124,1171,2,11,0,0,"StockTwits Web"
28610422,MWM76,125,37,1707,1,0,0,0,"StockTwits Web"
28618520,jackgleason,99,148,184,24,1,0,0,"Twitter for iPhone"
28639448,myHNN,3322,948,15770,318,205,0,0,web
28639506,RonRowland,564,121,914,0,42,0,0,TweetDeck
28639704,jon_kaplan,267,236,454,11,5,0,0,"Twitter for Android"
28646907,Novemurr,2858,666,10747,165,59,1,0,web
28655703,MOFinancial,3575,108,28956,4,171,0,0,"Twitter for iPhone"
28676458,optlivetrade,241,122,3315,0,8,0,0,OptCMS-US
28679692,talbroda,239,138,1889,15,14,0,0,Buffer
28697297,chrismahlNY,1406,380,947,8,39,0,0,TweetDeck
28697857,alee1700,82,136,1622,18,0,1,0,web
28706179,cdavis20000,999,653,15523,700,20,0,0,"Twitter for iPhone"
28711763,stevenskaggs,197,289,308,71,0,0,0,"Plume for Android"
28712958,appelnotapple,301,419,12439,2207,1,0,0,"Twitter for iPhone"
28715191,xthurman,23,108,75,144,1,0,0,"Twitter for iPhone"
28719308,TedDixon,308,233,798,43,11,0,3,web
28722185,EmperorTay,551,497,8662,9,1,0,0,"Twitter for iPhone"
28723984,TraderOfFutures,27136,26669,21859,8,246,2,1,web
28731365,markwithasee,109,380,1156,65,2,0,0,"Tweet Button"
28731883,real_daniel_son,235,97,24975,564,0,0,0,"Twitter for iPhone"
28736794,W_eagle_y,36,201,35,9,1,0,0,"Twitter for iPhone"
28737716,Moygoodness,30,46,1142,5,4,0,0,"Twitter for Mac"
28742391,Tenacious_Deee,990,395,136241,458,35,0,2,TweetDeck
28759502,jignysh,80,363,667,365,0,0,0,"Twitter for iPhone"
28769199,beckyhiu,286,482,4298,9,10,0,0,Twitterfall
28784901,cellimports,62,481,70,0,0,0,0,web
28785545,rocket_trades,220,115,5686,45,4,0,0,web
28807892,MarinaStrauss,1864,277,2230,1,78,0,2,"StockTwits Web"
28830979,ItsJayyyOk,362,520,57898,600,2,0,0,"Twitter for iPhone"
28831951,ashwin,329,252,1599,21,6,0,0,"Tweet Button"
28835521,MsClark_,518,204,95010,231,17,0,0,Tweetlogix
28848235,boosean,143,788,2946,292,1,0,0,"Tweetbot for iOS"
28855258,MAGulin,63,212,1231,350,0,0,0,"Tweet Button"
28858121,RobertWeinstein,1275,99,5173,2,25,8,3,"Tweet Button"
28865014,BrokenTiller,154,281,590,4,4,0,0,"Twitter for BlackBerry"
28889910,korykrick,6,33,13,1,0,0,0,web
28909683,Mr_JustinBrown,305,264,8309,384,4,0,0,"Twitter for iPhone"
28928389,Mylove_t,695,73,127658,134,22,0,1,"Twitter for iPhone"
28936661,lolly7500,38,395,898,239,0,0,0,"Mobile Web (M5)"
28948757,bratt,3700,418,1664,348,6,0,0,web
28984499,CadeArnel,33315,36161,5403,1,209,0,0,twitterfeed
29036345,lucio0309,393,896,818,9,4,0,0,"Twitter for iPhone"
29040347,kylesethgray,252,390,11912,1083,8,0,0,"Tweetbot for Mac"
29047708,Luke_Johnson9,317,600,21221,25,22,0,0,web
29054836,sapnam,2451,713,3126,376,68,0,0,TweetDeck
29057109,cmillerEfriends,28,73,606,115,0,0,0,"Twitter for iPad"
29067283,bradcenter,283,455,1855,34,4,0,0,"Twitter for Android"
29073662,MykeDSOM,1528,788,173725,970,28,0,0,web
29098562,THEANGELSDEVIL,2568,2341,107222,224,92,0,2,TweetList!
29109779,Vanakatherock,325,530,38337,49,31,0,0,web
29112261,ArshadParvez,264,242,7212,28,7,0,0,Flipboard
29113916,mikehavrilla,4618,85,13940,0,173,3,3,web
29130013,The1Tab,2834,970,62675,49,179,0,0,TweetDeck
29150370,James_Tierney,320,812,4284,86,3,0,0,"Twitter for Mac"
29152459,iWearPolo203,337,422,56852,70,6,0,1,Tweetlogix
29177687,rafitax,149,249,1970,7,5,0,0,"StockTwits Web"
29181394,ctsx,139,957,2027,0,3,0,0,HootSuite
29192834,babytro,177,359,2051,83,3,0,0,"Twitter for iPhone"
29195419,CCCTechnologies,1590,1189,1340,21,32,0,0,"Twitter for iPhone"
29234302,VT_4life,174,281,8776,680,0,0,0,"Plume for Android"
29238597,BrittonNiglio,457,2002,666,3,0,0,0,"Twitter for Android"
29240701,mhargra,1267,1628,1509,22,6,0,1,HootSuite
29242868,TrendRida,4619,238,12468,82,209,1,0,HootSuite
29246701,RFinNYC,118,797,1647,8,0,0,0,web
29284300,heavytrader,92,144,1596,191,2,0,0,"Twitter for iPad"
29291548,willtylko,174,118,1006,391,0,0,0,"Tweetbot for iOS"
29300726,JohnWaggoner,4651,1672,5531,47,267,0,0,TweetDeck
29308587,Davidberdi,528,248,8812,2701,6,0,0,Echofon
29308865,Cpollara,854,294,6032,198,54,0,0,"Twitter for iPhone"
29320650,xaviercromartie,57,21,3211,16,0,9,0,TradingView
29330092,LDMcCleary,136,126,2056,1,5,0,0,"StockTwits Web"
29351449,keithwms,143,100,5148,11,5,0,0,"Twitter for BlackBerry®"
29364692,shrey_g,178,879,3844,52,5,0,0,"Twitter for Android"
29368663,kingfish111,64,219,1150,9,0,0,0,estimize
29384110,yankeegratr,649,574,378,0,6,0,0,web
29392779,j2tiger,56,211,1198,54,1,0,0,"Twitter for iPhone"
29416122,sljuk,339,32,8643,0,12,0,0,TweetDeck
29426749,f0gh,145,319,2603,73,6,0,0,"Tweetbot for Mac"
29440002,niked,484,2001,4811,4887,1,0,0,"Twitter for iPad"
29493340,seewyte,16,106,574,582,0,0,0,Echofon
29499245,centerfieldadv,26,76,827,16,0,0,0,web
29500613,michellewaugh,122,85,216,0,5,0,0,"Twitter for iPhone"
29501977,FinanceTrends,5063,67,12493,188,229,0,0,"StockTwits Web"
29510268,johnmeckler,91,69,2272,2,6,0,0,"Twitter for iPhone"
29515247,MelissaAFrancis,18920,127,1116,186,518,5,0,web
29519958,j_weathers,369,340,6990,1377,11,0,0,"Twitter for iPhone"
29547402,NwoReport,3539,61,3769,1,91,0,1,web
29560239,crlosg2,98,151,2746,214,5,0,0,"Tweetbot for iOS"
29564927,kylekohli,49,120,371,10,0,0,0,TweetDeck
29592926,agnihotrikunal,29,39,77,0,0,0,0,"Twitter for iPhone"
29596861,YoungGully,4137,1759,15591,2977,50,1,0,"Mobile Web (M5)"
29617074,VanderX7,60,72,499,11,2,0,0,"Twitter for iPhone"
29637001,meneumann,306,1078,4447,11,2,0,0,"TweetCaster for Android"
29637394,hugheshilton,69,117,3778,2,6,0,0,web
29645887,iTolj,847,1069,50985,2188,13,0,1,"Twitter for iPhone"
29648777,amarbsingh,80,292,138,15,1,0,0,"Twitter for Android"
29654059,LJ2six,222,370,3342,167,2,0,0,"Twitter for iPhone"
29656967,bhbern,288,227,2338,385,4,0,0,"Twitter for iPad"
29661862,jwinoto,69,49,3088,24,0,0,0,"Plume for Android"
29677359,helluvaStella,410,117,46649,945,9,0,0,Tweetlogix
29690988,NicaVale,166,250,1281,323,0,0,0,"Twitter for iPhone"
29708582,FXDIRK,6685,4563,18375,12,227,0,0,"Twitter for iPhone"
29714194,GrowthStockWire,644,879,501,0,18,0,0,HootSuite
29733456,martotugi,1020,1712,4948,228,12,0,0,web
29737876,hovastocks,186,183,4025,1,4,0,1,"Twitter for Android"
29746382,gcater1,13,36,45,0,0,0,0,web
29748372,stockguy22,52617,527,45170,522,624,7,7,"Twitter for iPad"
29749733,MrSioye,320,389,10004,39,0,0,0,"UberSocial for BlackBerry"
29753411,SL500_,8225,496,23693,46,17,0,0,"Twitter for iPhone"
29757617,benjiaceREALTOR,132,235,5637,225,2,0,0,"Twitter for iPhone"
29802681,alexed_97,111,165,49,1,0,0,0,"Twitter for Android"
29823368,bermanjeff,1301,275,2961,857,43,0,0,Flipboard
29827418,MateoLlinas,32,89,9,0,0,0,0,web
29834318,tbuddy13,29,30,1355,7,2,0,1,"Twitter for iPhone"
29843676,eaunger,151,660,524,62,0,0,0,web
29854129,CROSSHAIRTRADER,2954,350,7276,0,114,0,0,"StockTwits Web"
29881875,Xconomy,12450,489,6111,21,682,1,2,TweetDeck
29884684,JustinStrafuss,168,214,5654,23,0,0,0,"Tweetbot for iOS"
29888058,4xguy,7245,99,13934,1,178,0,0,TweetDeck
29903259,tmte,42,57,592,78,0,0,0,Buffer
29905710,rwohlner,5107,1611,30246,647,295,0,0,HootSuite
29906856,CdotP1800,234,213,14929,104,2,0,0,"Twitter for iPhone"
29925696,FlowsAndolini,1035,395,109210,1301,14,0,0,twicca
29958417,rittberger,377,519,5387,14,7,0,0,Rockmelt
29980732,mozartom,170,76,7049,23,6,0,0,web
29981114,Frederikploug,16,60,27,2,0,0,0,"Twitter for iPhone"
29981331,draino139,14,51,36,1,0,0,0,web
29993064,scumb0,125,207,3926,389,1,0,0,web
30009329,gloriason,294,333,2693,26,7,0,0,web
30009838,deeaay,111,297,4408,5,1,0,0,"Twitter for BlackBerry®"
30010695,LoStavro,441,757,952,171,12,0,0,"Twitter for iPhone"
30012714,passthepuck,926,1129,2819,26,11,0,0,web
30019460,Luc_Lenferna,480,611,1237,1,5,0,0,"Twitter for Android"
30040642,dailydirtnap,1426,565,1483,48,39,0,0,web
30041707,MelKarsh,349,380,794,31,11,0,0,web
30043148,kaylatausche,16332,1779,5324,2,481,2,3,TweetDeck
30054059,normbond,28213,26239,42268,257,548,0,0,web
30080770,TheMikeMalina,120,393,240,10,0,0,0,web
30090681,ryota1106,85,83,11326,4,6,0,0,web
30126935,iamhazem,98,147,4235,24,0,0,0,"Twitter for iPhone"
30138131,PPGIndustries,7734,166,904,0,233,0,0,web
30148328,OMGThatDude,91,206,1712,292,1,0,0,"Twitter for Android"
30149549,ringo44,112,364,6623,11,1,0,0,"Twitter for iPhone"
30157895,whowouldanewman,20,56,159,9,1,0,0,"TweetCaster for iOS"
30174213,Kr0th,354,330,2437,139,2,0,0,"TweetCaster for Android"
30200985,BenSnow57,9,133,890,1,0,0,0,"Twitter for iPhone"
30205931,sushmitsarkar,1260,207,3822,36,34,0,0,"Twitter for iPhone"
30233955,KMaxwellMurphy,184,614,197,2,3,0,0,"Twitter for iPhone"
30257039,arell27,55,87,10744,1,2,0,0,"Twitter for BlackBerry"
30285210,_SheWent2Jared,782,745,36906,80,9,0,0,Tweetlogix
30290778,McGeheeCapital,107,169,2294,942,4,0,0,"Twitter for iPhone"
30308283,leemeade77,10712,9649,104180,462,329,0,0,web
30343394,johnadalton,57,231,1030,4,0,0,0,"Tweet Button"
30349799,IamTruFlo,1649,380,45503,69,25,0,0,"Twitter for Android"
30371499,JMirsh,12,149,21,3,0,0,0,"Twitter for iPhone"
30383046,NSnellOfficial,46,110,1237,251,0,0,0,"Twitter for Android"
30388983,stowieee,399,306,42132,542,0,0,0,"Twitter for Android"
30391503,Domonatorbarbie,1229,119,58440,492,18,0,3,Echofon
30396530,AndrewTweetGio,498,541,14732,1449,2,0,0,"Twitter for Android"
30404396,ninjaman1994,724,1885,27963,54,19,0,0,"Twitter for iPhone"
30405042,Goldgasdiamonds,1558,186,41087,113,24,0,0,"Twitter for iPhone"
30407108,ItsDatrizzle,80,117,4231,8,0,0,0,"Twitter for iPhone"
30407578,tojoep,13,29,10,2,0,0,0,"Twitter for iPhone"
30433945,euroseller,8744,183,40577,480,935,0,0,TweetDeck
30442414,Lance49,133,216,3659,284,5,0,0,"Tweetbot for iOS"
30478585,swissinvestor,74,29,214,0,4,0,0,web
30509283,theactivelife,158,455,3650,3891,1,0,0,"Twitter for iPhone"
30515073,firefire100,3112,2290,172313,5045,71,0,1,"TweetCaster for Android"
30516573,tomicki,120,165,1090,0,2,0,0,TweetDeck
30517204,HoffmanFred,207,437,1022,5,4,0,0,"Twitter for iPad"
30525961,edmcallister,524,2001,1998,61,3,0,0,"Twitter for iPhone"
30538915,ManuelHerreraM,335,343,5701,268,19,0,0,"Twitter for iPhone"
30548433,TayDonatella,630,435,25863,2029,1,0,0,"Twitter for iPhone"
30570543,Anne_Gorkana,218,378,1707,107,4,0,0,"Mobile Web (M2)"
30595702,YoAdriBaby,379,282,37253,513,5,0,0,web
30632125,GadgetChaos,197,509,2599,39,12,0,0,"Twitter for iPhone"
30632513,hili1,39,119,222,0,0,0,0,web
30661952,NajDiego,831,494,11930,93,15,0,0,"Twitter for iPhone"
30662008,ArtsyMoni,185,71,7759,1207,1,0,0,"Twitter for Android"
30684067,StockMarketCB,139,59,3349,4,8,0,0,web
30686587,ioTrader,57,211,320,23,0,0,0,web
30691518,nelson3748,116,206,4192,7,2,0,0,web
30694719,goldmansachs666,1363,1282,26387,0,59,5,10,"Mobile Web (M2)"
30717978,MarkSoFla,1758,956,87500,1349,98,0,0,TweetDeck
30759311,ScrillVille,86,559,395,2,2,0,0,Facebook
30763467,FaZeCBass,70369,221,14384,217,70,0,0,"Twitter for iPhone"
30779523,howdytweet,910,1733,7539,0,8,0,0,TweetDeck
30780649,MarcusCunning,876,511,7567,0,5,0,0,TweetDeck
30781452,87marketing,937,832,7351,0,6,0,0,TweetDeck
30783608,jshieber,906,1040,3633,31,53,0,0,web
30793150,empcee,80,97,5901,11,1,0,0,"Twitter for iPhone"
30803412,ADwOw,295,551,3800,8515,7,0,0,"Twitter for Mac"
30818980,chartly,17095,30,12953,1,722,0,7,"StockTwits Web"
30828886,Panacea3,6777,1402,642,4,20,0,0,"Twitter for iPhone"
30855407,immikhan,477,686,1779,91,18,0,0,"Twitter for Android"
30874161,0SweetSolace0,1324,2002,84174,248,24,0,0,web
30880590,amitskumar,85,348,9386,51,2,0,0,"Twitter for iPhone"
30892467,scolis,162,571,2137,85,2,0,0,"Tweet Button"
30902806,mumboz,809,58,6060,3,41,0,1,web
30909747,brownrachel,159,184,419,0,0,0,0,"Twitter for Android"
30913213,LioVerrecchia,101,593,875,51,2,0,0,"Twitter for iPhone"
30915038,kylebinns,137,230,835,0,1,0,0,"TweetCaster for iOS"
30915636,DarinNewsom,4105,423,7700,41,144,5,0,"Twitter for BlackBerry®"
30944850,aggcc,393,451,782,0,18,0,0,web
30953488,devon0,928,846,47122,190,3,0,0,"Twitter for iPhone"
30969336,TotiRodriguez,944,556,609,7,3,0,0,web
30981130,TheArmigeri,108,101,11322,255,2,0,2,"Twitter for iPhone"
30983589,woodie9,910,17,4333,0,39,1,0,"StockTwits Web"
31001654,HamzeiAnalytics,131440,87,90858,230,737,8,5,TweetDeck
31004927,djsnake12,797,298,10438,24,7,2,0,"Twitter for iPhone"
31012987,roddog101101,245,473,2861,36,3,0,0,web
31036329,HAInvestor,3759,397,24883,2,137,0,3,web
31064046,meplassey,178,858,1319,12,2,0,0,Flipboard
31064720,joey_volpe,187,154,12501,37,2,0,0,"Tweetbot for iOS"
31076263,twilliamchau,211,97,4543,4,0,0,1,web
31079445,JRDaffParade,132,408,1159,128,6,0,0,"Twitter for Android"
31109080,hsilverb,906,1,380,0,38,1,4,web
31111100,TexNin,140,218,2278,18,3,0,0,"Twitter for iPhone"
31127652,ramonocon,1017,420,39440,90,40,0,0,web
31143222,carlbeckiii,24,153,371,7,2,0,0,web
31148491,brela,601,457,9849,28,6,0,0,"Twitter for iPhone"
31150259,A_Legge,71,60,2892,28,0,0,0,"TweetCaster for iOS"
31158234,paulavasan,245,148,397,15,5,0,0,"Twitter for iPhone"
31158351,JME23,711,357,39437,5,5,0,0,"Twitter for iPhone"
31186367,PlanMaestro,1751,407,12105,256,97,20,6,web
31233096,ana13sanchez,359,209,2879,61,7,0,0,"Twitter for BlackBerry®"
31248317,Lamontanaro,24,150,77,27,0,16,4,web
31253990,IBJhealthcare,1135,38,1255,0,61,0,0,HootSuite
31278881,tomsachi,111,310,6884,23,4,0,0,"Twitter for Android"
31288090,Ramblin_Rebel13,177,65,3344,32,2,1,0,web
31296054,matt_nazar,538,390,1091,4,19,0,0,txt
31297955,rbi60,63,204,554,19,0,0,0,"Twitter for iPad"
31298536,mattshultz,587,487,7076,34,22,0,0,web
31306288,IrishTorp,236,326,3207,14,8,0,0,HootSuite
31324845,cquazzo,190,418,774,33,1,0,0,web
31331256,branillionaire,542,828,46962,8682,8,0,0,web
31336950,FSUguru2010,274,517,2569,600,2,0,0,"Twitter for iPhone"
31339913,bridgetteYO,310,442,34904,360,5,0,0,Echofon
31343910,osheatimothy,80,281,83,2,4,0,0,"Twitter for iPhone"
31345820,johndailey,110,116,4327,8,2,0,0,"Twitter for iPhone"
31351465,cbsincorporated,54,6,1161,0,1,0,0,web
31399121,mynameisshalini,814,329,219,3,32,0,4,TweetDeck
31412240,JizzOnMyTweets,1812,572,109959,613,172,0,0,"Twitter for iPhone"
31440371,jchait50,56,140,571,14,0,0,0,web
31458684,pimmfox,4378,985,1381,5,113,5,2,HootSuite
31479364,randypbr,58,349,119,15,0,0,0,"Twitter for iPhone"
31495935,hasanryaz,207,480,1875,9,3,0,0,"Twitter for iPhone"
31504538,MakereSH,284,559,4583,298,3,0,0,"Twitter for iPad"
31521256,HappiMagazine,2136,1263,7154,5,88,0,0,web
31524376,alayan76,34,39,545,0,2,0,0,"Twitter for iPhone"
31560553,CapitalBanker,920,442,5281,167,38,0,0,"Twitter for iPhone"
31561051,ngarealestate,117,340,2234,272,2,0,0,"Twitter for iPhone"
31584296,mxwong90,439,722,11105,224,28,0,0,HootSuite
31600487,jmassee,252,1325,2834,110,0,0,0,"Twitter for iPhone"
31674341,irievibesman,52,106,1219,600,0,0,1,"Twitter for Android"
31680904,zannahb,173,53,2248,3,2,0,0,"Twitter for BlackBerry®"
31690762,plucinak,292,696,1346,3,16,0,0,web
31692729,Tradingplace,1036,2001,1365,0,19,0,0,TweetDeck
31712249,majeedcares,98,83,2133,2,1,0,0,web
31713008,YolieTheJew,24332,3440,158390,440,414,20,43,"Twitter for iPhone"
31730420,ndebrantes,383,411,2266,311,7,0,0,"Twitter for iPhone"
31800110,fazli12345,414,1999,5877,138,2,0,0,"Mobile Web (M5)"
31856751,chadewatson,454,105,410,5,3,0,0,"Twitter for Android"
31950886,pitaking,42,180,1074,5,0,0,0,"Twitter for iPhone"
31997263,Galler,953,705,10690,178,7,0,0,"Twitter for Android"
32043963,GoTribe028,85,182,9700,169,0,0,0,"Twitter for iPad"
32049127,ChadW66,19,161,58,4,0,0,2,"Twitter for iPhone"
32078497,latimeshiltzik,2572,382,2849,5,197,0,0,web
32081247,Oleaurre,31,109,576,9,0,0,0,"Twitter for iPhone"
